amazon-order-id,merchant-order-id,purchase-date,last-updated-date,order-status,fulfillment-channel,sales-channel,order-channel,url,ship-service-level,product-name,sku,asin,item-status,quantity,currency,item-price,item-tax,shipping-price,shipping-tax,gift-wrap-price,gift-wrap-tax,item-promotion-discount,ship-promotion-discount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,is-business-order,purchase-order-number,price-designation,signature-confirmation-recommended
S01-4125006-0478008,HB6vjk/6MG,2023-05-21T01:13:14+00:00,2023-06-04T19:24:19+00:00,Shipped,Amazon,Non-Amazon,,,Standard,-,0B-I09Y-9MVX,B09V5R6PP3,Unshipped,2,,,,,,,,,,Bridgewater,NJ,8807,US,,FALSE,,,FALSE
S01-1002350-6936032,2305171A80,2023-05-17T20:38:32+00:00,2023-05-23T03:00:21+00:00,Shipped,Amazon,Non-Amazon,,,Standard,-,1055675480,B0B3Q1HNQ5,Unshipped,3,,,,,,,,,,Bridgewater,NJ,8807,US,,FALSE,,,FALSE
S01-3326561-8410614,23050719XB,2023-05-07T20:32:05+00:00,2023-05-09T12:24:54+00:00,Shipped,Amazon,Non-Amazon,,,Standard,-,11.73-Amazon-1.20.23,B07D4S7GV4,Unshipped,7,,,,,,,,,,Bridgewater,NJ,8807,US,,FALSE,,,FALSE
113-2640758-7886629,113-2640758-7886629,2023-06-01T05:08:35+00:00,2023-06-07T14:07:03+00:00,Cancelled,Amazon,Amazon.com,,,Standard,"Coffee Mate, NES12345, Powdered Coffee Creamer, Gluten-Free, 1 Each",AP-TWAB-1OSB,B004JKJAYE,Cancelled,0,,,,,,,,,,WASHINGTON,DC,20032-2331,US,,FALSE,,,FALSE
114-9163100-4168205,114-9163100-4168205,2023-06-01T02:11:17+00:00,2023-06-05T21:00:57+00:00,Shipped,Amazon,Amazon.com,,,Expedited,Member's Mark Animal Crackers (5 Lbs.),75-JXH2-UZ19,B077S4VRQ3,Shipped,1,USD,24.95,,,,,,,,NORTHOME,MN,56661-8098,US,,FALSE,,,FALSE
113-1644370-5949801,113-1644370-5949801,2023-05-31T22:08:23+00:00,2023-06-05T18:56:16+00:00,Shipped,Amazon,Amazon.com,,,NextDay,"Vital Proteins Natural Whole Nutrition Collagen Peptides - Pasture Raised, Grass Fed, Paleo Friendly, Gluten Free, Single Ingredient - 24 Ounce",RP-96PC-EF0R,B083LDJNPK,Shipped,1,USD,49.95,2.11,,,,,,,FENTON,MO,63026-8016,US,,FALSE,,,FALSE
114-9472262-2434664,114-9472262-2434664,2023-05-31T22:00:37+00:00,2023-06-01T11:37:42+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Natural Whole Nutrition Collagen Peptides - Pasture Raised, Grass Fed, Paleo Friendly, Gluten Free, Single Ingredient - 24 Ounce",RP-96PC-EF0R,B083LDJNPK,Shipped,1,USD,49.95,3.25,,,,,,,AVON,OH,44011-1598,US,,FALSE,,,FALSE
111-8686566-4650663,111-8686566-4650663,2023-05-31T21:42:44+00:00,2023-06-01T03:23:31+00:00,Shipped,Amazon,Amazon.com,,,Expedited,Member's Mark Animal Crackers (5 Lbs.),75-JXH2-UZ19,B077S4VRQ3,Shipped,1,USD,24.95,,,,,,,,Daytona Beach,FL,32119,US,,FALSE,,,FALSE
114-1905428-4646607,114-1905428-4646607,2023-05-31T20:23:09+00:00,2023-06-01T20:56:41+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Rubbermaid Clear Pitcher, Red Cover, 1 Gallon",YQ-BOKY-U43P,B00NE4ZU5O,Shipped,1,USD,16.49,1.47,,,,,,,ATLANTA,GA,30312-3356,US,,FALSE,,,FALSE
114-6360607-8056211,114-6360607-8056211,2023-05-31T19:22:38+00:00,2023-06-02T10:00:54+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Natural Whole Nutrition Collagen Peptides - Pasture Raised, Grass Fed, Paleo Friendly, Gluten Free, Single Ingredient - 24 Ounce",RP-96PC-EF0R,B083LDJNPK,Shipped,1,USD,49.95,2.75,,,,,,,GRETNA,NE,68028-8058,US,,FALSE,,,FALSE
111-3016100-5305859,111-3016100-5305859,2023-05-31T17:14:08+00:00,2023-06-03T00:24:36+00:00,Shipped,Amazon,Amazon.com,,,NextDay,"Vital Proteins Natural Whole Nutrition Collagen Peptides - Pasture Raised, Grass Fed, Paleo Friendly, Gluten Free, Single Ingredient - 24 Ounce",RP-96PC-EF0R,B083LDJNPK,Shipped,1,USD,49.95,,,,,,,,COATESVILLE,PA,19320-4839,US,,FALSE,,,FALSE
113-2659560-2997023,113-2659560-2997023,2023-05-31T17:02:45+00:00,2023-06-04T07:50:14+00:00,Shipped,Amazon,Amazon.com,,,Standard,"Vital Proteins Natural Whole Nutrition Collagen Peptides - Pasture Raised, Grass Fed, Paleo Friendly, Gluten Free, Single Ingredient - 24 Ounce",RP-96PC-EF0R,B083LDJNPK,Shipped,1,USD,49.95,,7.75,,,,,7.75,WHITESTONE,NY,11357-1339,US,US Core Free Shipping Promotion A3JU1FCINF5SD0,FALSE,,,FALSE
112-9965166-1451444,112-9965166-1451444,2023-05-31T16:50:44+00:00,2023-06-01T19:13:18+00:00,Shipped,Amazon,Amazon.com,,,NextDay,"Vital Proteins Natural Whole Nutrition Collagen Peptides - Pasture Raised, Grass Fed, Paleo Friendly, Gluten Free, Single Ingredient - 24 Ounce",RP-96PC-EF0R,B083LDJNPK,Shipped,1,USD,49.95,,,,,,,,PONTE VEDRA,FL,32081-6150,US,,FALSE,,,FALSE
114-3680206-9494631,114-3680206-9494631,2023-05-31T16:47:36+00:00,2023-06-02T02:29:08+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Natural Whole Nutrition Collagen Peptides - Pasture Raised, Grass Fed, Paleo Friendly, Gluten Free, Single Ingredient - 24 Ounce",RP-96PC-EF0R,B083LDJNPK,Shipped,1,USD,49.95,,,,,,,,APOLLO BEACH,FL,33572-2814,US,,FALSE,,,FALSE
113-4049977-5381027,113-4049977-5381027,2023-05-31T16:47:34+00:00,2023-06-02T02:14:28+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Natural Whole Nutrition Collagen Peptides - Pasture Raised, Grass Fed, Paleo Friendly, Gluten Free, Single Ingredient - 24 Ounce",RP-96PC-EF0R,B083LDJNPK,Shipped,1,USD,49.95,,,,,,,,WEXFORD,PA,15090-6324,US,,FALSE,,,FALSE
111-0939718-0363462,111-0939718-0363462,2023-05-31T16:31:15+00:00,2023-06-02T21:54:27+00:00,Shipped,Amazon,Amazon.com,,,NextDay,"Vital Proteins Natural Whole Nutrition Collagen Peptides - Pasture Raised, Grass Fed, Paleo Friendly, Gluten Free, Single Ingredient - 24 Ounce",RP-96PC-EF0R,B083LDJNPK,Shipped,1,USD,49.95,,,,,,,,SPARKILL,NY,10976-1064,US,,FALSE,,,FALSE
114-3438523-0929062,114-3438523-0929062,2023-05-31T16:27:28+00:00,2023-06-03T06:32:02+00:00,Shipped,Amazon,Amazon.com,,,NextDay,"Vital Proteins Natural Whole Nutrition Collagen Peptides - Pasture Raised, Grass Fed, Paleo Friendly, Gluten Free, Single Ingredient - 24 Ounce",RP-96PC-EF0R,B083LDJNPK,Shipped,1,USD,49.95,4,,,,,,,DILLARD,GA,30537-2431,US,,FALSE,,,FALSE
111-6429971-4934637,111-6429971-4934637,2023-05-31T16:12:17+00:00,2023-06-04T04:06:25+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Vital Proteins Natural Whole Nutrition Collagen Peptides - Pasture Raised, Grass Fed, Paleo Friendly, Gluten Free, Single Ingredient - 24 Ounce",RP-96PC-EF0R,B083LDJNPK,Shipped,1,USD,49.96,4.4,,,,,,,DENVER,CO,80212-1676,US,,FALSE,,,FALSE
111-5638124-3237002,111-5638124-3237002,2023-05-31T16:05:54+00:00,2023-06-02T17:50:12+00:00,Shipped,Amazon,Amazon.com,,,NextDay,"Vital Proteins Natural Whole Nutrition Collagen Peptides - Pasture Raised, Grass Fed, Paleo Friendly, Gluten Free, Single Ingredient - 24 Ounce",RP-96PC-EF0R,B083LDJNPK,Shipped,1,USD,49.97,4.5,,,,,,,Fairfax,California,94930,US,,FALSE,,,FALSE
111-3642833-7977006,111-3642833-7977006,2023-05-31T16:05:49+00:00,2023-06-03T17:26:53+00:00,Shipped,Amazon,Amazon.com,,,NextDay,"Vital Proteins Natural Whole Nutrition Collagen Peptides - Pasture Raised, Grass Fed, Paleo Friendly, Gluten Free, Single Ingredient - 24 Ounce",RP-96PC-EF0R,B083LDJNPK,Shipped,1,USD,49.97,,,,,,,,WANTAGH,NY,11793-3306,US,,FALSE,,,FALSE
114-1650296-7569016,114-1650296-7569016,2023-05-31T15:58:35+00:00,2023-06-05T18:13:08+00:00,Shipped,Amazon,Amazon.com,,,NextDay,"Vital Proteins Natural Whole Nutrition Collagen Peptides - Pasture Raised, Grass Fed, Paleo Friendly, Gluten Free, Single Ingredient - 24 Ounce",RP-96PC-EF0R,B083LDJNPK,Shipped,1,USD,49.97,4,,,,,,,Oxford,alabama,36203,US,,FALSE,,,FALSE
111-0157794-4234648,111-0157794-4234648,2023-05-31T15:51:53+00:00,2023-06-05T04:36:50+00:00,Shipped,Amazon,Amazon.com,,,NextDay,"Vital Proteins Natural Whole Nutrition Collagen Peptides - Pasture Raised, Grass Fed, Paleo Friendly, Gluten Free, Single Ingredient - 24 Ounce",RP-96PC-EF0R,B083LDJNPK,Shipped,1,USD,49.95,2.5,,,,,,,Devils Lake,ND,58301,US,,FALSE,,,FALSE
111-2837663-3826629,111-2837663-3826629,2023-05-31T15:49:38+00:00,2023-06-01T23:39:43+00:00,Shipped,Amazon,Amazon.com,,,NextDay,"Vital Proteins Natural Whole Nutrition Collagen Peptides - Pasture Raised, Grass Fed, Paleo Friendly, Gluten Free, Single Ingredient - 24 Ounce",RP-96PC-EF0R,B083LDJNPK,Shipped,1,USD,49.95,,,,,,,,Orlando,FL,32836,US,,FALSE,,,FALSE
113-3456143-3825049,113-3456143-3825049,2023-05-31T15:41:44+00:00,2023-06-01T11:36:29+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Coffee Mate, NES12345, Powdered Coffee Creamer, Gluten-Free, 1 Each",AP-TWAB-1OSB,B004JKJAYE,Shipped,1,USD,9.35,,,,,,,,ORANGE CITY,FL,32763-8262,US,,TRUE,,,FALSE
114-8215084-3693066,114-8215084-3693066,2023-05-31T07:12:25+00:00,2023-06-14T19:59:22+00:00,Shipped,Amazon,Amazon.com,,,Standard,"Vital Proteins Natural Whole Nutrition Collagen Peptides - Pasture Raised, Grass Fed, Paleo Friendly, Gluten Free, Single Ingredient - 24 Ounce",RP-96PC-EF0R,B083LDJNPK,Shipped,1,USD,49.95,,4.41,,,,,,surrey,British Columbia,V4N 1B5,CA,,FALSE,,,FALSE
112-6119857-6203424,112-6119857-6203424,2023-05-31T06:42:12+00:00,2023-06-13T08:22:54+00:00,Cancelled,Amazon,Amazon.com,,,Standard,"Vital Proteins Natural Whole Nutrition Collagen Peptides - Pasture Raised, Grass Fed, Paleo Friendly, Gluten Free, Single Ingredient - 24 Ounce",RP-96PC-EF0R,B083LDJNPK,Cancelled,0,,,,,,,,,,Toronto,Ontario,M2N1B6,CA,,FALSE,,,FALSE
112-2509966-2715460,112-2509966-2715460,2023-05-31T06:12:46+00:00,2023-06-02T10:02:16+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Natural Whole Nutrition Collagen Peptides - Pasture Raised, Grass Fed, Paleo Friendly, Gluten Free, Single Ingredient - 24 Ounce",RP-96PC-EF0R,B083LDJNPK,Shipped,1,USD,49.95,5.04,,,,,,,ISSAQUAH,WA,98027-2749,US,,FALSE,,,FALSE
112-7368440-7475424,112-7368440-7475424,2023-05-31T03:56:00+00:00,2023-06-03T02:56:11+00:00,Shipped,Amazon,Amazon.com,,,NextDay,"Vital Proteins Natural Whole Nutrition Collagen Peptides - Pasture Raised, Grass Fed, Paleo Friendly, Gluten Free, Single Ingredient - 24 Ounce",RP-96PC-EF0R,B083LDJNPK,Shipped,1,USD,49.95,4.62,,,,,,,JUDSONIA,AR,72081-5008,US,,FALSE,,,FALSE
113-0070051-3867428,113-0070051-3867428,2023-05-31T03:51:15+00:00,2023-06-02T10:00:58+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Natural Whole Nutrition Collagen Peptides - Pasture Raised, Grass Fed, Paleo Friendly, Gluten Free, Single Ingredient - 24 Ounce",RP-96PC-EF0R,B083LDJNPK,Shipped,1,USD,49.95,,,,,,,,SAYLORSBURG,PA,18353-8577,US,,FALSE,,,FALSE
114-5888680-7832236,114-5888680-7832236,2023-05-31T01:31:16+00:00,2023-06-07T16:20:08+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Natural Whole Nutrition Collagen Peptides - Pasture Raised, Grass Fed, Paleo Friendly, Gluten Free, Single Ingredient - 24 Ounce",RP-96PC-EF0R,B083LDJNPK,Shipped,1,USD,49.95,,,,,,,,SCOTIA,NY,12302-1127,US,,FALSE,,,FALSE
111-7083377-9454646,111-7083377-9454646,2023-05-30T23:52:54+00:00,2023-06-01T08:27:01+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Natural Whole Nutrition Collagen Peptides - Pasture Raised, Grass Fed, Paleo Friendly, Gluten Free, Single Ingredient - 24 Ounce",RP-96PC-EF0R,B083LDJNPK,Shipped,1,USD,49.95,,,,,,,,LORDS VALLEY,PA,18428-9114,US,,FALSE,,,FALSE
112-1923166-9362647,112-1923166-9362647,2023-05-30T23:52:14+00:00,2023-06-01T08:10:40+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Natural Whole Nutrition Collagen Peptides - Pasture Raised, Grass Fed, Paleo Friendly, Gluten Free, Single Ingredient - 24 Ounce",RP-96PC-EF0R,B083LDJNPK,Shipped,1,USD,49.95,,,,,,,,KATY,TX,77494-2145,US,,FALSE,,,FALSE
111-5132136-7884206,111-5132136-7884206,2023-05-30T23:49:55+00:00,2023-06-01T09:50:59+00:00,Shipped,Amazon,Amazon.com,,,NextDay,"Vital Proteins Natural Whole Nutrition Collagen Peptides - Pasture Raised, Grass Fed, Paleo Friendly, Gluten Free, Single Ingredient - 24 Ounce",RP-96PC-EF0R,B083LDJNPK,Shipped,1,USD,49.95,,,,,,,,NASHUA,NH,03064-1140,US,,FALSE,,,FALSE
111-9174997-3509837,111-9174997-3509837,2023-05-30T23:49:46+00:00,2023-06-03T16:08:29+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Natural Whole Nutrition Collagen Peptides - Pasture Raised, Grass Fed, Paleo Friendly, Gluten Free, Single Ingredient - 24 Ounce",RP-96PC-EF0R,B083LDJNPK,Shipped,1,USD,49.95,,,,,,,,CHAMBERSBURG,PA,17201-2726,US,,FALSE,,,FALSE
113-6880445-1719422,113-6880445-1719422,2023-05-30T23:19:06+00:00,2023-06-06T00:18:58+00:00,Shipped,Amazon,Amazon.com,,,NextDay,"Vital Proteins Natural Whole Nutrition Collagen Peptides - Pasture Raised, Grass Fed, Paleo Friendly, Gluten Free, Single Ingredient - 24 Ounce",RP-96PC-EF0R,B083LDJNPK,Shipped,1,USD,49.95,3.88,,,,,,,Rogers,MN,55374,US,,FALSE,,,FALSE
112-6238426-6220209,112-6238426-6220209,2023-05-30T23:08:18+00:00,2023-06-01T10:08:36+00:00,Shipped,Amazon,Amazon.com,,,NextDay,"Vital Proteins Natural Whole Nutrition Collagen Peptides - Pasture Raised, Grass Fed, Paleo Friendly, Gluten Free, Single Ingredient - 24 Ounce",RP-96PC-EF0R,B083LDJNPK,Shipped,1,USD,49.95,3.5,,,,,,,WEST WARWICK,RI,02893-7427,US,,FALSE,,,FALSE
113-7859108-7289853,113-7859108-7289853,2023-05-30T22:58:50+00:00,2023-06-05T19:06:51+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Natural Whole Nutrition Collagen Peptides - Pasture Raised, Grass Fed, Paleo Friendly, Gluten Free, Single Ingredient - 24 Ounce",RP-96PC-EF0R,B083LDJNPK,Shipped,1,USD,49.95,,,,,,,,DENVILLE,NJ,07834-1113,US,,FALSE,,,FALSE
113-1636974-9580242,113-1636974-9580242,2023-05-30T22:44:22+00:00,2023-06-04T16:37:18+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Natural Whole Nutrition Collagen Peptides - Pasture Raised, Grass Fed, Paleo Friendly, Gluten Free, Single Ingredient - 24 Ounce",RP-96PC-EF0R,B083LDJNPK,Shipped,1,USD,49.95,1.5,,,,,,,PRICE,UT,84501-2738,US,,FALSE,,,FALSE
113-7338765-6646601,113-7338765-6646601,2023-05-30T22:37:10+00:00,2023-06-01T12:17:00+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Natural Whole Nutrition Collagen Peptides - Pasture Raised, Grass Fed, Paleo Friendly, Gluten Free, Single Ingredient - 24 Ounce",RP-96PC-EF0R,B083LDJNPK,Shipped,1,USD,49.95,,,,,,,,GENEVA,NY,14456-9705,US,,FALSE,,,FALSE
112-1641776-1461836,112-1641776-1461836,2023-05-30T22:20:54+00:00,2023-06-05T04:43:04+00:00,Shipped,Amazon,Amazon.com,,,Standard,"Vital Proteins Natural Whole Nutrition Collagen Peptides - Pasture Raised, Grass Fed, Paleo Friendly, Gluten Free, Single Ingredient - 24 Ounce",RP-96PC-EF0R,B083LDJNPK,Shipped,1,USD,49.95,4.31,,,,,,,San Francisco,CA,94109,US,,FALSE,,,FALSE
111-8282116-9506645,111-8282116-9506645,2023-05-30T19:05:28+00:00,2023-06-04T07:36:23+00:00,Shipped,Amazon,Amazon.com,,,Standard,"Vital Proteins Natural Whole Nutrition Collagen Peptides - Pasture Raised, Grass Fed, Paleo Friendly, Gluten Free, Single Ingredient - 24 Ounce",RP-96PC-EF0R,B083LDJNPK,Shipped,1,USD,49.95,,,,,,,,SAN ANGELO,TX,76905-8629,US,,FALSE,,,FALSE
111-9690235-0965013,111-9690235-0965013,2023-05-30T17:20:04+00:00,2023-06-01T11:38:53+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Dixie Perfectouch Insulated Paper Hot Cup, Coffee Haze Design, 140 Count",RR-4CH3-ERTA,B0041MVPS4,Shipped,3,USD,114,8.28,,,,,,,CLARKSBURG,CA,95612-0121,US,,TRUE,,,FALSE
113-7289916-4852254,113-7289916-4852254,2023-05-30T17:00:26+00:00,2023-05-31T10:30:16+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Rubbermaid Clear Pitcher, Red Cover, 1 Gallon",YQ-BOKY-U43P,B00NE4ZU5O,Shipped,1,USD,16.48,0.99,,,,,,,PROSPECT,KY,40059-9412,US,,FALSE,,,FALSE
112-2667317-8725808,112-2667317-8725808,2023-05-30T16:49:58+00:00,2023-06-06T08:07:48+00:00,Shipped,Amazon,Amazon.com,,,Standard,"Rubbermaid Clear Pitcher, Red Cover, 1 Gallon",YQ-BOKY-U43P,B00NE4ZU5O,Shipped,1,USD,16.48,,,,,,,,WHITESTONE,NY,11357-1936,US,,TRUE,,,FALSE
113-9315251-0837840,113-9315251-0837840,2023-05-30T16:45:50+00:00,2023-05-31T10:31:10+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Rubbermaid Clear Pitcher, Red Cover, 1 Gallon",YQ-BOKY-U43P,B00NE4ZU5O,Shipped,1,USD,16.48,1.15,,,,,,,Indianapolis,IN,46205-3527,US,,FALSE,,,FALSE
113-0656632-3163455,113-0656632-3163455,2023-05-30T16:41:59+00:00,2023-05-31T22:21:10+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Rubbermaid Clear Pitcher, Red Cover, 1 Gallon",YQ-BOKY-U43P,B00NE4ZU5O,Shipped,1,USD,16.48,1.61,,,,,,,JEFFERSON CITY,TN,37760-2909,US,,TRUE,,,FALSE
111-3940005-4580246,111-3940005-4580246,2023-05-30T16:31:59+00:00,2023-06-02T20:39:48+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Rubbermaid Clear Pitcher, Red Cover, 1 Gallon",YQ-BOKY-U43P,B00NE4ZU5O,Shipped,1,USD,16.48,1.19,,,,,,,ROCKBRIDGE,OH,43149-9708,US,,FALSE,,,FALSE
113-5875429-1385063,113-5875429-1385063,2023-05-30T16:21:19+00:00,2023-06-03T03:58:41+00:00,Shipped,Amazon,Amazon.com,,,Standard,"Rubbermaid Clear Pitcher, Red Cover, 1 Gallon",YQ-BOKY-U43P,B00NE4ZU5O,Shipped,1,USD,16.48,1.52,0.97,,,,,0.97,Signal Mountain,TN,37377,US,US Core Free Shipping Promotion A3JU1FCINF5SD0,FALSE,,,FALSE
111-3531738-2981842,111-3531738-2981842,2023-05-30T16:20:05+00:00,2023-05-31T04:05:04+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Dixie Perfectouch Insulated Paper Hot Cup, Coffee Haze Design, 140 Count",RR-4CH3-ERTA,B0041MVPS4,Shipped,1,USD,38,2.85,,,,,,,TALLAHASSEE,FL,32308-4255,US,,FALSE,,,FALSE
111-0455766-1313856,111-0455766-1313856,2023-05-30T16:17:51+00:00,2023-05-31T18:22:05+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Rubbermaid Clear Pitcher, Red Cover, 1 Gallon",YQ-BOKY-U43P,B00NE4ZU5O,Shipped,2,USD,32.96,1.98,,,,,,,Essex Junction,VT,05452-2283,US,,FALSE,,,FALSE
113-6183945-7049805,113-6183945-7049805,2023-05-30T16:17:38+00:00,2023-05-31T10:06:15+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Rubbermaid Clear Pitcher, Red Cover, 1 Gallon",YQ-BOKY-U43P,B00NE4ZU5O,Shipped,1,USD,16.48,0.99,,,,,,,CLINTON TOWNSHIP,MI,48036-3606,US,,FALSE,,,FALSE
111-6413789-1728268,111-6413789-1728268,2023-05-30T16:06:37+00:00,2023-05-30T23:51:06+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Rubbermaid Clear Pitcher, Red Cover, 1 Gallon",YQ-BOKY-U43P,B00NE4ZU5O,Shipped,1,USD,16.48,1.15,,,,,,,MCCORDSVILLE,IN,46055-0170,US,,FALSE,,,FALSE
113-9073248-6887426,113-9073248-6887426,2023-05-30T16:03:32+00:00,2023-06-07T00:15:58+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Rubbermaid Clear Pitcher, Red Cover, 1 Gallon",YQ-BOKY-U43P,B00NE4ZU5O,Shipped,1,USD,16.48,,,,,,,,NEHALEM,OR,97131-9760,US,,FALSE,,,FALSE
114-8527977-9293043,114-8527977-9293043,2023-05-30T15:58:14+00:00,2023-05-31T10:59:07+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Dixie Perfectouch Insulated Paper Hot Cup, Coffee Haze Design, 140 Count",RR-4CH3-ERTA,B0041MVPS4,Shipped,1,USD,38,3.9,,,,,,,LIVERMORE,CA,94550-5200,US,,TRUE,,,FALSE
111-7151698-6919417,111-7151698-6919417,2023-05-30T15:49:51+00:00,2023-05-31T10:29:24+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Rubbermaid Clear Pitcher, Red Cover, 1 Gallon",YQ-BOKY-U43P,B00NE4ZU5O,Shipped,1,USD,16.48,1.61,,,,,,,SPRING HILL,TN,37174-5000,US,,FALSE,,,FALSE
114-6248574-2025039,114-6248574-2025039,2023-05-30T15:49:03+00:00,2023-05-31T04:24:20+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Rubbermaid Clear Pitcher, Red Cover, 1 Gallon",YQ-BOKY-U43P,B00NE4ZU5O,Shipped,1,USD,16.48,1.07,,,,,,,Effingham,Illinois,62401,US,,FALSE,,,FALSE
111-0070492-7265064,111-0070492-7265064,2023-05-30T15:48:15+00:00,2023-05-31T20:07:50+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Rubbermaid Clear Pitcher, Red Cover, 1 Gallon",YQ-BOKY-U43P,B00NE4ZU5O,Shipped,1,USD,16.48,1.24,,,,,,,EASTPOINT,FL,32328-3103,US,,FALSE,,,FALSE
111-7207348-6342601,111-7207348-6342601,2023-05-30T15:47:41+00:00,2023-05-31T07:32:17+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Dixie Perfectouch Insulated Paper Hot Cup, Coffee Haze Design, 140 Count",RR-4CH3-ERTA,B0041MVPS4,Shipped,1,USD,38,,,,,,,,EDGEWATER,NJ,07020-1842,US,,FALSE,,,FALSE
112-0304690-4565035,112-0304690-4565035,2023-05-30T15:43:48+00:00,2023-05-31T04:03:36+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Dixie Perfectouch Insulated Paper Hot Cup, Coffee Haze Design, 140 Count",RR-4CH3-ERTA,B0041MVPS4,Shipped,1,USD,38,2.28,,,,,,,Austell,GA,30168,US,,TRUE,,,FALSE
111-2433549-8431458,111-2433549-8431458,2023-05-30T15:41:38+00:00,2023-06-01T13:56:22+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Rubbermaid Clear Pitcher, Red Cover, 1 Gallon",YQ-BOKY-U43P,B00NE4ZU5O,Shipped,1,USD,16.48,0.91,,,,,,,Cushing,ME,4563,US,,FALSE,,,FALSE
113-8844846-6960255,113-8844846-6960255,2023-05-30T15:38:51+00:00,2023-05-31T08:54:12+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Rubbermaid Clear Pitcher, Red Cover, 1 Gallon",YQ-BOKY-U43P,B00NE4ZU5O,Shipped,1,USD,16.48,1.24,,,,,,,TAMPA,FL,33619-8006,US,,FALSE,,,FALSE
112-5684414-8687413,112-5684414-8687413,2023-05-30T15:34:36+00:00,2023-05-30T21:23:25+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Rubbermaid Clear Pitcher, Red Cover, 1 Gallon",YQ-BOKY-U43P,B00NE4ZU5O,Shipped,1,USD,16.48,1.36,1.5,,,,,1.5,fort worth,tx,76108,US,,FALSE,,,FALSE
113-7509016-8192264,113-7509016-8192264,2023-05-30T15:28:19+00:00,2023-06-01T00:17:46+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Dixie Perfectouch Insulated Paper Hot Cup, Coffee Haze Design, 140 Count",RR-4CH3-ERTA,B0041MVPS4,Shipped,1,USD,38,2.66,,,,,,,Melbourne,FL,32904,US,,TRUE,,,FALSE
113-1095859-4926612,113-1095859-4926612,2023-05-30T15:27:02+00:00,2023-05-31T19:08:09+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Natural Whole Nutrition Collagen Peptides - Pasture Raised, Grass Fed, Paleo Friendly, Gluten Free, Single Ingredient - 24 Ounce",RP-96PC-EF0R,B083LDJNPK,Shipped,1,USD,49.95,,,,,,,,WEST BLOOMFIELD,MI,48323-2749,US,,FALSE,,,FALSE
114-4180485-5420253,114-4180485-5420253,2023-05-30T15:22:21+00:00,2023-05-31T07:05:08+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Dixie Perfectouch Insulated Paper Hot Cup, Coffee Haze Design, 140 Count",RR-4CH3-ERTA,B0041MVPS4,Shipped,1,USD,38,2.01,,,,,,,LURAY,VA,22835-1366,US,,TRUE,,,FALSE
111-5039147-1619407,111-5039147-1619407,2023-05-30T15:19:29+00:00,2023-05-31T08:54:08+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Rubbermaid Clear Pitcher, Red Cover, 1 Gallon",YQ-BOKY-U43P,B00NE4ZU5O,Shipped,1,USD,16.48,1.15,,,,,,,HARTFORD CITY,IN,47348-8753,US,,FALSE,,,FALSE
