amazon-order-id,merchant-order-id,purchase-date,last-updated-date,order-status,fulfillment-channel,sales-channel,order-channel,url,ship-service-level,product-name,sku,asin,item-status,quantity,currency,item-price,item-tax,shipping-price,shipping-tax,gift-wrap-price,gift-wrap-tax,item-promotion-discount,ship-promotion-discount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,is-business-order,purchase-order-number,price-designation,signature-confirmation-recommended
113-7936686-0521019,113-7936686-0521019,2023-01-29T02:54:50+00:00,2023-02-04T23:49:47+00:00,Shipped,Amazon,Amazon.com,,http://www.amazon.com,Expedited,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,68.14,,,,,,,,HAMBURG,PA,19526-7947,US,,FALSE,,,FALSE
112-7127526-5819457,112-7127526-5819457,2023-01-29T02:15:00+00:00,2023-01-30T10:10:18+00:00,Shipped,Amazon,Amazon.com,,,Standard,No7 City Light Tinted Moisturiser - Moisturiser Fair,G2-MPXM-BQW7,B01M9EVXFK,Shipped,2,USD,19.82,1.54,,,,,,,LAKE FOREST,CA,92630-4833,US,,FALSE,,,FALSE
114-8501640-2865802,114-8501640-2865802,2023-01-29T00:06:04+00:00,2023-02-05T11:19:07+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Cornflower,TF-LI6U-3DEN,B09V5PS6BZ,Shipped,1,USD,82,5.43,,,,,,,ENGLISHTOWN,NJ,07726-4736,US,,FALSE,,,FALSE
113-2377268-2682646,113-2377268-2682646,2023-01-28T22:17:25+00:00,2023-02-05T20:13:46+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,68.14,5.62,,,,,,,PROSPER,TX,75078-7057,US,,FALSE,,,FALSE
112-8814857-5393849,112-8814857-5393849,2023-01-28T20:25:34+00:00,2023-02-09T23:14:11+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Melitta Colombian Supreme Coffee, Medium Roast, Extra Fine Grind, 22 Ounce Can",TT-Y0TO-XO1H,B008EL7MNU,Cancelled,0,,,,,,,,,,ARCADIA,CA,91006-2019,US,,FALSE,,,FALSE
112-8814857-5393849,112-8814857-5393849,2023-01-28T20:25:34+00:00,2023-02-09T23:14:11+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Melitta Colombian Supreme Coffee, Medium Roast, Extra Fine Grind, 22 Ounce Can",TT-Y0TO-XO1H,B008EL7MNU,Shipped,1,USD,19.03,,,,,,,,ARCADIA,CA,91006-2019,US,,FALSE,,,FALSE
114-0152298-5969852,114-0152298-5969852,2023-01-28T19:34:48+00:00,2023-01-29T15:21:53+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Cinnamon Toast Crunch Cinnadust Seasoning, 5.5 Ounce",9B-ZO5M-4SKT,B08MB5GHS2,Shipped,1,USD,12.99,,,,,,,,CHINO HILLS,CA,91709-3931,US,,FALSE,,,FALSE
113-1083689-6753015,113-1083689-6753015,2023-01-28T18:05:26+00:00,2023-02-01T08:40:34+00:00,Shipped,Amazon,Amazon.com,,http://www.amazon.com,Expedited,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,68,,,,,,,,Edison,NJ,08817-3332,US,,FALSE,,,FALSE
111-6424701-5409026,111-6424701-5409026,2023-01-28T18:01:34+00:00,2023-02-07T18:20:03+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Cornflower,TF-LI6U-3DEN,B09V5PS6BZ,Shipped,1,USD,82,5.95,,,,,,,Woodstock,OH,43084-9705,US,,FALSE,,,FALSE
111-3447737-7232205,111-3447737-7232205,2023-01-28T16:59:15+00:00,2023-02-02T22:29:26+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,Stanley Quencher H2.0 FlowState Tumbler 40oz (Black),WU-UHIQ-AQUP,B0BD7BY47S,Shipped,1,USD,67.99,5.44,,,,,,,BIRMINGHAM,AL,35204-3523,US,,FALSE,,,FALSE
114-4745643-4877009,114-4745643-4877009,2023-01-28T16:46:38+00:00,2023-02-01T02:20:01+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,Stanley Quencher H2.0 FlowState Tumbler 40oz (Black),WU-UHIQ-AQUP,B0BD7BY47S,Shipped,1,USD,67.99,6.46,,,,,,,REDONDO BEACH,CA,90277-4820,US,,FALSE,,,FALSE
113-8534421-4631461,113-8534421-4631461,2023-01-28T11:30:47+00:00,2023-02-15T02:04:49+00:00,Shipped,Amazon,Amazon.com,,http://www.amazon.com,NextDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,68,,,,,,,,SAN DIEGO,CA,92154-5722,US,,FALSE,,,FALSE
113-8886155-6253004,113-8886155-6253004,2023-01-28T10:42:45+00:00,2023-02-02T10:46:09+00:00,Shipped,Amazon,Amazon.com,,http://www.amazon.com,Expedited,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,68,,,,,,,,AKRON,OH,44320-3827,US,,FALSE,,,FALSE
113-1242847-8642659,113-1242847-8642659,2023-01-28T07:14:33+00:00,2023-01-31T21:18:28+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,68,6.63,,,,,,,LAKELAND,TN,38002-9798,US,,FALSE,,,FALSE
114-8048474-5182624,114-8048474-5182624,2023-01-28T07:02:42+00:00,2023-01-30T05:15:14+00:00,Shipped,Amazon,Amazon.com,,,Expedited,Stanley Quencher H2.0 FlowState Tumbler 40oz (Cream),UT-U8UL-ZBQF,B0BD76BTSN,Shipped,1,USD,67.99,5.44,,,,,,,DEKALB,IL,60115-1410,US,,FALSE,,,FALSE
113-8520697-2477838,113-8520697-2477838,2023-01-28T04:16:57+00:00,2023-01-30T01:32:15+00:00,Shipped,Amazon,Amazon.com,,,Standard,Stanley Quencher H2.0 FlowState Tumbler 40oz (Black),WU-UHIQ-AQUP,B0BD7BY47S,Shipped,1,USD,67.99,4.76,,,,,,,COCOA BEACH,FL,32931-4930,US,,FALSE,,,FALSE
114-4493625-3939412,114-4493625-3939412,2023-01-28T04:16:33+00:00,2023-01-29T10:47:05+00:00,Shipped,Amazon,Amazon.com,,,Expedited,Stanley Quencher H2.0 FlowState Tumbler 40oz (Black),WU-UHIQ-AQUP,B0BD7BY47S,Shipped,1,USD,67.99,6.46,,,,,,,Springdale,ar,72762,US,,FALSE,,,FALSE
113-2378149-5835403,113-2378149-5835403,2023-01-28T04:11:32+00:00,2023-01-28T11:46:50+00:00,Shipped,Amazon,Amazon.com,,,Expedited,Stanley Quencher H2.0 FlowState Tumbler 40oz (Black),WU-UHIQ-AQUP,B0BD7BY47S,Shipped,1,USD,67.99,5.27,,,,,,,San Diego,CA,92129-2816,US,,FALSE,,,FALSE
113-6125143-2345816,113-6125143-2345816,2023-01-28T03:30:57+00:00,2023-02-01T00:32:57+00:00,Shipped,Amazon,Amazon.com,,http://www.amazon.com,Expedited,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,68,,,,,,,,Baltimore,MD,21224-6027,US,,FALSE,,,FALSE
111-0168473-7335449,111-0168473-7335449,2023-01-28T02:52:08+00:00,2023-01-28T19:42:30+00:00,Shipped,Amazon,Amazon.com,,,Standard,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,66.4,5.56,7.6,,,,,7.6,LAS VEGAS,NV,89144-4309,US,US Core Free Shipping Promotion A3JU1FCINF5SD0,FALSE,,,FALSE
112-4554545-2386635,112-4554545-2386635,2023-01-28T02:45:34+00:00,2023-02-01T20:50:40+00:00,Shipped,Amazon,Amazon.com,,,Standard,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,66.4,5.15,7.6,,,,,7.6,HUNTINGTON BEACH,CA,92648-4679,US,US Core Free Shipping Promotion A3JU1FCINF5SD0,FALSE,,,FALSE
112-6932281-5458622,112-6932281-5458622,2023-01-28T02:33:09+00:00,2023-01-28T17:29:11+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,66.4,4.15,,,,,,,FORT WORTH,TX,76179-6623,US,,FALSE,,,FALSE
113-0009230-7646639,113-0009230-7646639,2023-01-28T01:41:39+00:00,2023-01-30T19:12:37+00:00,Cancelled,Amazon,Amazon.com,,,Standard,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Cancelled,0,,,,,,,,,,PALMER,AK,99645-8911,US,,FALSE,,,FALSE
114-1915418-5196230,114-1915418-5196230,2023-01-28T00:27:41+00:00,2023-02-03T22:21:34+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Cornflower,TF-LI6U-3DEN,B09V5PS6BZ,Shipped,1,USD,82,7.05,,,,,,,PHOENIX,AZ,85050-6373,US,,FALSE,,,FALSE
113-4754352-1592219,113-4754352-1592219,2023-01-27T23:34:18+00:00,2023-01-28T20:42:16+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,No7 City Light Tinted Moisturiser - Moisturiser Fair,G2-MPXM-BQW7,B01M9EVXFK,Shipped,1,USD,11.72,0.7,,,,,,,SOUTH LYON,MI,48178-8899,US,,FALSE,,,FALSE
112-8777189-4833819,112-8777189-4833819,2023-01-27T22:53:46+00:00,2023-02-08T18:15:51+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,66.4,5.48,,,,,,,DALLAS,TX,75248-4934,US,,FALSE,,,FALSE
111-7791414-9157807,111-7791414-9157807,2023-01-27T22:10:59+00:00,2023-02-03T04:58:19+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,66.4,5.15,,,,,,,FAIR OAKS,CA,95628,US,,FALSE,,,FALSE
113-3330594-8641032,113-3330594-8641032,2023-01-27T22:10:13+00:00,2023-02-02T19:41:14+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,66.4,6.61,,,,,,,BATON ROUGE,LA,70810-2946,US,,FALSE,,,FALSE
111-4067703-7525820,111-4067703-7525820,2023-01-27T21:53:52+00:00,2023-02-06T20:29:45+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,Stanley Quencher H2.0 FlowState Tumbler 40oz (Black),WU-UHIQ-AQUP,B0BD7BY47S,Shipped,1,USD,67.99,6.29,,,,,,,PORTLAND,TN,37148-5145,US,,FALSE,,,FALSE
113-2505105-1913827,113-2505105-1913827,2023-01-27T21:15:54+00:00,2023-02-03T23:16:40+00:00,Shipped,Amazon,Amazon.com,,,Standard,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,66.4,,6.05,,,,,6.05,PALMER,AK,99645-8950,US,US Core Free Shipping Promotion A3JU1FCINF5SD0,FALSE,,,FALSE
114-2793040-3633036,114-2793040-3633036,2023-01-27T20:47:29+00:00,2023-02-02T19:42:38+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,66.4,6.1,,,,,,,PRESCOTT VALLEY,AZ,86314-3838,US,,FALSE,,,FALSE
114-2242951-5672230,114-2242951-5672230,2023-01-27T20:45:38+00:00,2023-01-28T07:56:23+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Cinnamon Toast Crunch Cinnadust Seasoning, 5.5 Ounce",9B-ZO5M-4SKT,B08MB5GHS2,Shipped,1,USD,12.99,,,,,,,,Lighthouse Point,FL,33064,US,,FALSE,,,FALSE
111-4766727-8685810,111-4766727-8685810,2023-01-27T20:14:14+00:00,2023-02-01T20:46:47+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,66.4,4.81,,,,,,,JOHNSTOWN,OH,43031-9501,US,,FALSE,,,FALSE
111-7359967-3064221,111-7359967-3064221,2023-01-27T20:04:20+00:00,2023-02-01T17:51:58+00:00,Cancelled,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Cancelled,0,,,,,,,,,,JACKSON,TN,38301-5422,US,,FALSE,,,FALSE
114-1106954-1964223,114-1106954-1964223,2023-01-27T19:00:42+00:00,2023-02-05T20:39:04+00:00,Shipped,Amazon,Amazon.com,,,Standard,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,66.4,5.64,7.6,,,,,7.6,OKLAHOMA CITY,OK,73160-5587,US,US Core Free Shipping Promotion A3JU1FCINF5SD0,FALSE,,,FALSE
112-8071151-6209813,112-8071151-6209813,2023-01-27T18:50:13+00:00,2023-02-01T23:28:27+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,66.4,3.98,,,,,,,GEORGETOWN,KY,40324-8105,US,,FALSE,,,FALSE
111-3528780-4593826,111-3528780-4593826,2023-01-27T18:48:53+00:00,2023-02-02T23:21:04+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,66.4,,,,,,,,MAPLETON,UT,84664-4370,US,,TRUE,,,FALSE
113-2820643-2243452,113-2820643-2243452,2023-01-27T18:42:11+00:00,2023-01-31T21:20:24+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,66.4,4.98,,,,,,,COLUMBUS,OH,43231-4860,US,,FALSE,,,FALSE
112-7109221-9169856,112-7109221-9169856,2023-01-27T18:35:52+00:00,2023-01-29T19:40:37+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,66.4,4.98,,,,,,,COLUMBUS,OH,43231-7604,US,,FALSE,,,FALSE
113-2386395-4421029,113-2386395-4421029,2023-01-27T18:33:27+00:00,2023-01-29T23:16:39+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,66.4,4.32,,,,,,,DELAND,FL,32720-3514,US,,TRUE,,,FALSE
112-7693751-3798641,112-7693751-3798641,2023-01-27T18:31:40+00:00,2023-02-03T04:58:28+00:00,Shipped,Amazon,Amazon.com,,,Standard,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,66.4,5.48,7.6,,,,,7.6,SCHERTZ,TX,78154-3021,US,US Core Free Shipping Promotion A3JU1FCINF5SD0,FALSE,,,FALSE
111-2625906-6982633,111-2625906-6982633,2023-01-27T18:28:48+00:00,2023-02-07T05:52:12+00:00,Shipped,Amazon,Amazon.com,,,Standard,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,66.4,3.98,7.6,,,,,7.6,JENKINTOWN,PA,19046-3505,US,US Core Free Shipping Promotion A3JU1FCINF5SD0,FALSE,,,FALSE
111-4887454-9665849,111-4887454-9665849,2023-01-27T18:22:22+00:00,2023-01-29T04:04:12+00:00,Cancelled,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Cancelled,0,,,,,,,,,,SCOTTSDALE,AZ,85262-4561,US,,FALSE,,,FALSE
111-9916637-7480269,111-9916637-7480269,2023-01-27T18:22:06+00:00,2023-02-05T10:26:22+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,66.4,5.48,,,,,,,Portland,Tx,78374,US,,FALSE,,,FALSE
112-8554482-9856243,112-8554482-9856243,2023-01-27T18:14:05+00:00,2023-02-01T21:42:03+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,66.4,5.78,,,,,,,LACOMBE,LA,70445-3339,US,,FALSE,,,FALSE
112-6238976-5204209,112-6238976-5204209,2023-01-27T18:10:38+00:00,2023-01-27T20:54:50+00:00,Cancelled,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Cancelled,0,,,,,,,,,,SANTEE,CA,92071-1011,US,,FALSE,,,FALSE
112-5939379-9194634,112-5939379-9194634,2023-01-27T18:10:25+00:00,2023-01-27T21:58:17+00:00,Cancelled,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Cancelled,0,,,,,,,,,,FORT WAYNE,IN,46804-7779,US,,FALSE,,,FALSE
111-5121078-3191449,111-5121078-3191449,2023-01-27T18:08:44+00:00,2023-01-29T18:09:48+00:00,Cancelled,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Cancelled,0,,,,,,,,,,Austin,TX,78732,US,,FALSE,,,FALSE
112-4343111-0633808,112-4343111-0633808,2023-01-27T17:57:27+00:00,2023-01-29T13:46:06+00:00,Shipped,Amazon,Amazon.com,,,Standard,Stanley Adventure Quencher Travel Tumbler 40oz Cornflower,TF-LI6U-3DEN,B09V5PS6BZ,Shipped,1,USD,82,6.56,5.99,0.48,,,,,Seven Hills,Ohio,44131,US,,FALSE,,,FALSE
113-9542584-3886653,113-9542584-3886653,2023-01-27T17:55:09+00:00,2023-01-31T21:44:44+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,66.4,4.4,,,,,,,HOBOKEN,NJ,07030-3315,US,,FALSE,,,FALSE
114-6576035-7067451,114-6576035-7067451,2023-01-27T17:51:51+00:00,2023-01-28T13:24:15+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"623181 Q-Tips Cotton Swab, Standard, White, 500 Count (Pack of 1)",1055573119,B07GPP3XC1,Shipped,1,USD,6.69,0.47,,,,,,,GREENWOOD,IN,46143-6755,US,,FALSE,,,FALSE
112-0836997-1362601,112-0836997-1362601,2023-01-27T17:48:31+00:00,2023-02-05T20:39:04+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,66.4,4.57,,,,,,,GRACEVILLE,MN,56240-4748,US,,FALSE,,,FALSE
112-2805684-2669004,112-2805684-2669004,2023-01-27T17:24:30+00:00,2023-02-03T22:58:22+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,66.4,5.98,,,,,,,HOMEWOOD,IL,60430-1535,US,,FALSE,,,FALSE
113-9417385-4809018,113-9417385-4809018,2023-01-27T17:21:15+00:00,2023-01-31T20:14:08+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,66.4,6.14,,,,,,,KNOXVILLE,TN,37932-2390,US,,FALSE,,,FALSE
114-3387801-0732248,114-3387801-0732248,2023-01-27T17:20:57+00:00,2023-01-30T14:46:05+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,66.4,4.4,,,,,,,ORADELL,NJ,07649-2524,US,,FALSE,,,FALSE
112-1639139-2409858,112-1639139-2409858,2023-01-27T17:20:57+00:00,2023-02-02T04:58:54+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,66.4,4.98,,,,,,,Plant City,FL,33563-6881,US,,FALSE,,,FALSE
111-2031688-1466625,111-2031688-1466625,2023-01-27T17:13:10+00:00,2023-01-31T21:20:17+00:00,Shipped,Amazon,Amazon.com,,,Standard,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,66.4,4.65,7.6,,,,,7.6,BRANDON,MS,39042-2712,US,US Core Free Shipping Promotion A3JU1FCINF5SD0,FALSE,,,FALSE
111-2802211-7951441,111-2802211-7951441,2023-01-27T17:09:55+00:00,2023-01-28T14:43:07+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,66.4,4.4,,,,,,,Middletown,NJ,07748-2317,US,,FALSE,,,FALSE
114-3007358-0984237,114-3007358-0984237,2023-01-27T17:08:48+00:00,2023-01-31T22:39:48+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,66.4,2.81,,,,,,,SAINT LOUIS,MO,63123-2754,US,,FALSE,,,FALSE
111-1171639-2421045,111-1171639-2421045,2023-01-27T17:07:56+00:00,2023-02-02T19:44:12+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,66.4,5.18,,,,,,,GILBERT,AZ,85295-1608,US,,FALSE,,,FALSE
113-8465292-7362602,113-8465292-7362602,2023-01-27T17:07:20+00:00,2023-01-30T00:23:35+00:00,Cancelled,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Cancelled,0,,,,,,,,,,SOLEDAD,CA,93960-3424,US,,FALSE,,,FALSE
113-8083210-1654606,113-8083210-1654606,2023-01-27T17:02:18+00:00,2023-02-01T18:01:42+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,66.4,5.15,,,,,,,ATLANTA,GA,30327-4243,US,,FALSE,,,FALSE
113-3171092-4888207,113-3171092-4888207,2023-01-27T16:56:00+00:00,2023-02-01T08:14:21+00:00,Shipped,Amazon,Amazon.com,,http://www.amazon.com,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,66.4,,,,,,,,AKRON,OH,44320-3827,US,,FALSE,,,FALSE
113-1098344-3113013,113-1098344-3113013,2023-01-27T16:54:10+00:00,2023-01-31T21:18:38+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,66.4,6.64,,,,,,,ALSIP,IL,60803-1085,US,,FALSE,,,FALSE
112-5271225-6309806,112-5271225-6309806,2023-01-27T16:53:25+00:00,2023-02-01T17:37:31+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,66.4,3.98,,,,,,,RICHMOND,VA,23229-8011,US,,FALSE,,,FALSE
113-1618515-9688211,113-1618515-9688211,2023-01-27T16:38:36+00:00,2023-01-28T15:47:46+00:00,Cancelled,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Cancelled,0,,,,,,,,,,MELISSA,TX,75454-0539,US,,FALSE,,,FALSE
113-0363247-5215427,113-0363247-5215427,2023-01-27T16:36:20+00:00,2023-01-31T01:29:15+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,66.4,6.14,,,,,,,KNOXVILLE,TN,37923-3164,US,,FALSE,,,FALSE
112-2858235-3861816,112-2858235-3861816,2023-01-27T16:28:12+00:00,2023-02-04T06:25:13+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,66.4,3.98,,,,,,,CENTREVILLE,VA,20120-3063,US,,FALSE,,,FALSE
113-8354696-5774606,113-8354696-5774606,2023-01-27T16:25:07+00:00,2023-01-27T16:27:46+00:00,Cancelled,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Cancelled,0,,,,,,,,,,BRAZORIA,TX,77422-9328,US,,FALSE,,,FALSE
114-6871049-9452249,114-6871049-9452249,2023-01-27T16:21:39+00:00,2023-01-30T22:13:32+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,66.4,4.48,,,,,,,LELAND,NC,28451-7450,US,,FALSE,,,FALSE
111-9665453-9694608,111-9665453-9694608,2023-01-27T16:18:26+00:00,2023-02-02T22:23:23+00:00,Shipped,Amazon,Amazon.com,,,Standard,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,66.4,4.65,7.6,,,,,7.6,INDIALANTIC,FL,32903-2320,US,US Core Free Shipping Promotion A3JU1FCINF5SD0,FALSE,,,FALSE
111-9650694-2285015,111-9650694-2285015,2023-01-27T16:09:56+00:00,2023-02-02T09:02:21+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,Stanley Adventure Quencher Travel Tumbler 40oz Sea Foam,0B-I09Y-9MVX,B09V5R6PP3,Shipped,1,USD,66.4,4.22,,,,,,,OLD GREENWICH,CT,06870-2225,US,,FALSE,,,FALSE
